"Samples ID" "F635 Median - B635" Name spotID
508 627 NSP8_0.5_K #3-7216
508 358 NSP9_0.25_T #3-7226
508 105 NSP9_0.1_K #3-7236
508 340 NSP9_0.25_K #3-7246
508 748 NSP9_0.5_K #3-7256
508 114 NSP10_0.1_T #3-7266
508 688 NSP10_0.2_T #3-7276
508 1235 NSP10_0.3_T #3-7286
508 114 NSP10_0.1_K #3-7296
508 550 NSP10_0.25_K #3-7306
508 980 NSP10_0.5_K #3-7316
508 558 S1-4_0.2_K #3-7326
508 18 E-protein_0.25_T #3-717
508 45 E-protein_0.1_K #3-727
508 81 E-protein_0.25_K #3-737
508 149 E-protein_0.5_K #3-747
508 368 NSP1_0.1_T #3-757
508 133 NSP1_0.1_K #3-767
508 127 NSP1_0.25_K #3-777
508 108 NSP1_0.5_K #3-787
508 1 NSP4_0.1_T #3-797
508 258 NSP5_0.1_T #3-7107
508 563 NSP5_0.25_T #3-7117
508 836 NSP5_0.5_T #3-7127
508 290 NSP5_0.1_K #3-7137
508 412 NSP5_0.25_K #3-7147
508 628 NSP5_0.5_K #3-7157
508 374 NSP7_0.1_T #3-7167
508 2 buffer #3-7177
508 955 NSP8_0.25_T #3-7187
508 442 NSP8_0.1_K #3-7197
508 527 NSP8_0.25_K #3-7207
508 535 NSP8_0.5_K #3-7217
508 367 NSP9_0.25_T #3-7227
508 120 NSP9_0.1_K #3-7237
508 280 NSP9_0.25_K #3-7247
508 721 NSP9_0.5_K #3-7257
508 144 NSP10_0.1_T #3-7267
508 651 NSP10_0.2_T #3-7277
508 1026 NSP10_0.3_T #3-7287
508 87 NSP10_0.1_K #3-7297
508 613 NSP10_0.25_K #3-7307
508 966 NSP10_0.5_K #3-7317
508 552 S1-4_0.2_K #3-7327
508 22 E-protein_0.25_T #3-718
508 42 E-protein_0.1_K #3-728
508 79 E-protein_0.25_K #3-738
508 152 E-protein_0.5_K #3-748
508 387 NSP1_0.1_T #3-758
508 152 NSP1_0.1_K #3-768
508 140 NSP1_0.25_K #3-778
508 104 NSP1_0.5_K #3-788
508 44 NSP4_0.1_T #3-798
508 303 NSP5_0.1_T #3-7108
